y	x	x_avg	x_std	y_avg	y_std	pos_avg	pos_std	qf
-2	-1	15.082517122465463	4.298939524156604	-12.347562866146056	4.37988284580159	20.139740783587342	4.266204625165647	74.41383219954649
-2	0	19.255025181837503	15.93439524872806	3.5272004447556426	2.4352069253775923	23.09058169385777	14.028749696153895	53.17800453514739
-2	1	4.876961868095825	21.13343953372585	17.42081327611356	3.396050219029465	27.614242084860503	12.97222174558	33.95124716553288
-2	2	5.664785868456573	28.269560154805415	8.907895447175244	9.462586600451438	30.29091432569037	12.031227130391486	45.70068027210885
-1	-2	0.9930215768532848	5.365459338350884	-14.301721286881806	6.768978189384676	18.628819294508133	4.754755173036023	55.20521541950114
-1	-1	12.15563564533008	8.254759646144796	-11.117402147003316	6.345101498142232	19.218775040414908	5.950282324091003	55.00907029478458
-1	0	18.114676779161403	8.806208054468895	-6.626963447010703	7.680929694142012	20.50303073125779	10.80897544251832	54.739229024943306
-1	1	8.09609984594678	18.239250642322727	-0.11369374441722435	9.35160101982756	24.492209389591633	7.3495343291626805	60.92290249433106
-1	2	1.4610107328886228	11.003508780537603	-1.1970009084731799	6.665356492548054	12.959797106561195	4.441399465543611	50.37755102040816
0	-2	-8.306807599640763	10.472881187978935	7.301026669117598	6.278008129870542	15.378768514441575	7.257285764811544	75.02721088435374
0	-1	-9.162127442641053	7.085965621929476	8.821759530003108	3.1626361520014945	17.0023898049572	0.6245075790367269	73.18820861678005
0	0	-0.6365946906527974	8.508781057245175	16.98995419522608	5.757872439489307	19.840411179467072	4.668861045716486	83.16893424036282
0	1	3.472318176779884	9.777974267498804	4.596359857526987	2.950347557813598	14.055761002434153	6.075412152068352	72.70634920634922
0	2	9.181834965876716	7.0574990381017	10.469486641167514	0.2868736471782955	16.025654337152563	5.925196199013005	55.76077097505669
1	-2	-17.933994081825904	8.474159392325593	1.6185283971751876	5.879390636813158	20.195140890671546	7.323748856226093	46.34920634920635
1	-1	-10.245244046187459	6.230134307190614	-2.993750638702288	3.055616409161959	13.823149280963461	3.4833818107501626	56.60997732426304
1	0	-9.399469667110095	3.493178800512124	-2.214237295581103	2.803773055420604	11.447121305528134	2.610961967137051	60.0204081632653
1	1	7.502394448602554	5.296293041699102	3.7091197799933497	15.286678236233033	18.342269597488396	4.280167917257312	49.043083900226755
1	2	3.559352355749427	10.555527870234137	14.768564193427158	1.188810212820352	18.72801698064383	3.5461547566758207	36.408163265306115
2	-2	-5.3556514143132965	10.503019502752679	3.2307664920953965	7.417909336752932	14.104798158279229	5.0877911457865705	51.51927437641723
2	-1	-15.423858655012651	3.185543810971671	3.2477044183380794	12.468225550410361	20.914415297248084	2.3935092615764875	69.99319727891157
2	0	-12.420357471289718	3.035316788357316	0.14687880961533514	11.021964088743513	17.042069672264724	3.8542558280603543	76.52494331065759
2	1	-16.779762569468577	5.1862872885910525	-1.2589972851768143	6.219907839849073	22.544712014035294	1.5363390789790912	44.82086167800454
2	2	-1.9467234200631	6.568893981412673	-3.3253338088254005	6.178786822321279	14.306765550109096	2.757638415732796	41.77210884353742
3	-2	1.0845887969140229	10.682672482144396	-1.3027659608663589	5.451205003741166	11.389635629688298	4.858343143893522	55.20181405895692
3	-1	-15.762932599536954	4.12574084556545	5.952010092010816	2.0329476104364095	17.16344032388439	3.5168661725067087	74.26870748299321
3	0	-13.280921658924719	5.186659852034523	13.83123911859766	1.0789066775834633	20.517990965362472	3.645739333453504	77.10770975056688
3	1	-6.22081683822771	5.643236868393322	8.843232478143946	4.1998375787990305	14.53536910441475	2.134284101543131	65.24036281179139
3	2	-21.659005181319056	10.244913947042763	4.328745423531042	6.806802599342431	25.490055547400033	7.701614009703001	47.65532879818594
